date,area,new_cases,total_deaths
2020-03-23T17:00:00,Friuli Venezia Giulia,56,54
2020-03-23T17:00:00,Lazio,157,63
2020-03-23T17:00:00,Liguria,259,212
2020-03-23T17:00:00,Lombardia,1555,3776
2020-03-23T17:00:00,Marche,148,203
2020-03-23T17:00:00,Molise,1,7
2020-03-23T17:00:00,P.A. Bolzano,46,29
2020-03-23T17:00:00,P.A. Trento,69,41
2020-03-23T17:00:00,Piemonte,441,315
2020-03-23T17:00:00,Puglia,120,37
2020-03-23T17:00:00,Sardegna,20,11
2020-03-23T17:00:00,Sicilia,91,13
2020-03-23T17:00:00,Toscana,184,109
2020-03-23T17:00:00,Umbria,56,16
2020-03-23T17:00:00,Valle d'Aosta,29,12
2020-03-23T17:00:00,Veneto,383,192
2020-03-24T17:00:00,Abruzzo,26,46
2020-03-24T17:00:00,Basilicata,2,1
2020-03-24T17:00:00,Calabria,27,10
2020-03-24T17:00:00,Campania,75,56
2020-03-24T17:00:00,Emilia-Romagna,719,985
2020-03-24T17:00:00,Friuli Venezia Giulia,62,64
2020-03-24T17:00:00,Lazio,188,80
2020-03-24T17:00:00,Liguria,192,231
2020-03-24T17:00:00,Lombardia,1942,4178
2020-03-24T17:00:00,Marche,167,231
2020-03-24T17:00:00,Molise,6,8
2020-03-24T17:00:00,P.A. Bolzano,57,38
2020-03-24T17:00:00,P.A. Trento,87,56
2020-03-24T17:00:00,Piemonte,654,374
2020-03-24T17:00:00,Puglia,99,44
2020-03-24T17:00:00,Sardegna,62,15
2020-03-24T17:00:00,Sicilia,125,20
2020-03-24T17:00:00,Toscana,238,129
2020-03-24T17:00:00,Umbria,71,19
2020-03-24T17:00:00,Valle d'Aosta,7,19
2020-03-24T17:00:00,Veneto,443,216
2020-03-25T17:00:00,Abruzzo,124,52
2020-03-25T17:00:00,Basilicata,21,1
2020-03-25T17:00:00,Calabria,32,11
2020-03-25T17:00:00,Campania,98,74
2020-03-25T17:00:00,Emilia-Romagna,800,1077
2020-03-25T17:00:00,Friuli Venezia Giulia,147,70
2020-03-25T17:00:00,Lazio,173,95
2020-03-25T17:00:00,Liguria,189,254
2020-03-25T17:00:00,Lombardia,1643,4474
2020-03-25T17:00:00,Marche,198,287
2020-03-25T17:00:00,Molise,0,8
2020-03-25T17:00:00,P.A. Bolzano,77,43
2020-03-25T17:00:00,P.A. Trento,112,74
2020-03-25T17:00:00,Piemonte,509,449
2020-03-25T17:00:00,Puglia,88,48
2020-03-25T17:00:00,Sardegna,21,18
2020-03-25T17:00:00,Sicilia,148,25
2020-03-25T17:00:00,Toscana,273,142
2020-03-25T17:00:00,Umbria,62,19
2020-03-25T17:00:00,Valle d'Aosta,1,24
2020-03-25T17:00:00,Veneto,494,258
2020-03-26T17:00:00,Abruzzo,133,63
2020-03-26T17:00:00,Basilicata,21,1
2020-03-26T17:00:00,Calabria,42,14
2020-03-26T17:00:00,Campania,111,83
2020-03-26T17:00:00,Emilia-Romagna,762,1174
2020-03-26T17:00:00,Friuli Venezia Giulia,84,72
2020-03-26T17:00:00,Lazio,195,106
2020-03-26T17:00:00,Liguria,262,280
2020-03-26T17:00:00,Lombardia,2543,4861
2020-03-26T17:00:00,Marche,180,310
2020-03-26T17:00:00,Molise,30,8
2020-03-26T17:00:00,P.A. Bolzano,48,48
2020-03-26T17:00:00,P.A. Trento,75,86
2020-03-26T17:00:00,Piemonte,510,449
2020-03-26T17:00:00,Puglia,89,65
2020-03-26T17:00:00,Sardegna,52,19
2020-03-26T17:00:00,Sicilia,170,33
2020-03-26T17:00:00,Toscana,254,158
2020-03-26T17:00:00,Umbria,92,20
2020-03-26T17:00:00,Valle d'Aosta,7,28
2020-03-26T17:00:00,Veneto,493,287
2020-03-27T17:00:00,Abruzzo,71,68
2020-03-27T17:00:00,Basilicata,17,3
2020-03-27T17:00:00,Calabria,101,18
2020-03-27T17:00:00,Campania,144,98
2020-03-27T17:00:00,Emilia-Romagna,772,1267
2020-03-27T17:00:00,Friuli Venezia Giulia,94,76
2020-03-27T17:00:00,Lazio,199,118
2020-03-27T17:00:00,Liguria,129,331
2020-03-27T17:00:00,Lombardia,2409,5402
2020-03-27T17:00:00,Marche,82,336
2020-03-27T17:00:00,Molise,6,9
2020-03-27T17:00:00,P.A. Bolzano,97,60
2020-03-27T17:00:00,P.A. Trento,94,102
2020-03-27T17:00:00,Piemonte,558,569
2020-03-27T17:00:00,Puglia,152,69
2020-03-27T17:00:00,Sardegna,36,21
2020-03-27T17:00:00,Sicilia,86,39
2020-03-27T17:00:00,Toscana,224,177
2020-03-27T17:00:00,Umbria,82,21
2020-03-27T17:00:00,Valle d'Aosta,44,37
2020-03-27T17:00:00,Veneto,562,313
2020-03-28T17:00:00,Abruzzo,116,76
2020-03-28T17:00:00,Basilicata,31,3
2020-03-28T17:00:00,Calabria,61,21
2020-03-28T17:00:00,Campania,138,109
2020-03-28T17:00:00,Emilia-Romagna,795,1344
2020-03-28T17:00:00,Friuli Venezia Giulia,119,87
2020-03-28T17:00:00,Lazio,210,124
2020-03-28T17:00:00,Liguria,126,358
2020-03-28T17:00:00,Lombardia,2117,5944
2020-03-28T17:00:00,Marche,177,364
2020-03-28T17:00:00,Molise,14,9
2020-03-28T17:00:00,P.A. Bolzano,106,64
2020-03-28T17:00:00,P.A. Trento,114,120
2020-03-28T17:00:00,Piemonte,579,617
2020-03-28T17:00:00,Puglia,124,71
2020-03-28T17:00:00,Sardegna,94,26
2020-03-28T17:00:00,Sicilia,109,57
2020-03-28T17:00:00,Toscana,367,198
2020-03-28T17:00:00,Umbria,85,28
2020-03-28T17:00:00,Valle d'Aosta,59,41
2020-03-28T17:00:00,Veneto,433,362
2020-03-29T17:00:00,Abruzzo,160,88
2020-03-29T17:00:00,Basilicata,20,4
2020-03-29T17:00:00,Calabria,59,25
2020-03-29T17:00:00,Campania,167,117
2020-03-29T17:00:00,Emilia-Romagna,736,1443
2020-03-29T17:00:00,Friuli Venezia Giulia,44,98
2020-03-29T17:00:00,Lazio,201,136
2020-03-29T17:00:00,Liguria,254,377
2020-03-29T17:00:00,Lombardia,1592,6360
2020-03-29T17:00:00,Marche,185,386
2020-03-29T17:00:00,Molise,4,9
2020-03-29T17:00:00,P.A. Bolzano,105,64
2020-03-29T17:00:00,P.A. Trento,89,129
2020-03-29T17:00:00,Piemonte,535,684
2020-03-29T17:00:00,Puglia,91,86
2020-03-29T17:00:00,Sardegna,14,27
2020-03-29T17:00:00,Sicilia,101,65
2020-03-29T17:00:00,Toscana,305,215
2020-03-29T17:00:00,Umbria,54,31
2020-03-29T17:00:00,Valle d'Aosta,73,43
2020-03-29T17:00:00,Veneto,428,392
2020-03-30T17:00:00,Abruzzo,52,102
2020-03-30T17:00:00,Basilicata,12,5
2020-03-30T17:00:00,Calabria,33,31
2020-03-30T17:00:00,Campania,193,125
2020-03-30T17:00:00,Emilia-Romagna,412,1538
2020-03-30T17:00:00,Friuli Venezia Giulia,21,107
2020-03-30T17:00:00,Lazio,208,150
2020-03-30T17:00:00,Liguria,141,397
2020-03-30T17:00:00,Lombardia,1154,6818
2020-03-30T17:00:00,Marche,126,417
2020-03-30T17:00:00,Molise,7,9
2020-03-30T17:00:00,P.A. Bolzano,111,74
2020-03-30T17:00:00,P.A. Trento,88,147
2020-03-30T17:00:00,Piemonte,506,749
2020-03-30T17:00:00,Puglia,163,91
2020-03-30T17:00:00,Sardegna,44,28
2020-03-30T17:00:00,Sicilia,95,76
2020-03-30T17:00:00,Toscana,290,231
2020-03-30T17:00:00,Umbria,28,33
2020-03-30T17:00:00,Valle d'Aosta,0,50
2020-03-30T17:00:00,Veneto,366,413
2020-03-31T17:00:00,Abruzzo,56,115
2020-03-31T17:00:00,Basilicata,12,7
2020-03-31T17:00:00,Calabria,12,36
2020-03-31T17:00:00,Campania,140,133
2020-03-31T17:00:00,Emilia-Romagna,543,1644
2020-03-31T17:00:00,Friuli Venezia Giulia,92,113
2020-03-31T17:00:00,Lazio,181,162
2020-03-31T17:00:00,Liguria,199,428
2020-03-31T17:00:00,Lombardia,1047,7199
2020-03-31T17:00:00,Marche,141,452
2020-03-31T17:00:00,Molise,10,9
2020-03-31T17:00:00,P.A. Bolzano,46,76
2020-03-31T17:00:00,P.A. Trento,64,164
2020-03-31T17:00:00,Piemonte,589,854
2020-03-31T17:00:00,Puglia,91,110
2020-03-31T17:00:00,Sardegna,40,31
2020-03-31T17:00:00,Sicilia,92,81
2020-03-31T17:00:00,Toscana,196,244
2020-03-31T17:00:00,Umbria,27,37
2020-03-31T17:00:00,Valle d'Aosta,44,56
2020-03-31T17:00:00,Veneto,431,477
2020-04-01T17:00:00,Abruzzo,35,123
2020-04-01T17:00:00,Basilicata,11,9
2020-04-01T17:00:00,Calabria,10,38
2020-04-01T17:00:00,Campania,139,148
2020-04-01T17:00:00,Emilia-Romagna,713,1732
2020-04-01T17:00:00,Friuli Venezia Giulia,92,122
2020-04-01T17:00:00,Lazio,169,169
2020-04-01T17:00:00,Liguria,244,460
2020-04-01T17:00:00,Lombardia,1565,7593
2020-04-01T17:00:00,Marche,137,477
2020-04-01T17:00:00,Molise,16,10
2020-04-01T17:00:00,P.A. Bolzano,47,116
2020-04-01T17:00:00,P.A. Trento,124,173
2020-04-01T17:00:00,Piemonte,494,886
2020-04-01T17:00:00,Puglia,143,129
2020-04-01T17:00:00,Sardegna,23,34
2020-04-01T17:00:00,Sicilia,71,88
2020-04-01T17:00:00,Toscana,259,253
2020-04-01T17:00:00,Umbria,17,37
2020-04-01T17:00:00,Valle d'Aosta,3,59
2020-04-01T17:00:00,Veneto,470,499
2020-04-02T17:00:00,Abruzzo,61,133
2020-04-02T17:00:00,Basilicata,9,10
2020-04-02T17:00:00,Calabria,22,41
2020-04-02T17:00:00,Campania,225,167
2020-04-02T17:00:00,Emilia-Romagna,546,1811
2020-04-02T17:00:00,Friuli Venezia Giulia,114,129
2020-04-02T17:00:00,Lazio,169,185
2020-04-02T17:00:00,Liguria,122,488
2020-04-02T17:00:00,Lombardia,1292,7960
2020-04-02T17:00:00,Marche,136,503
2020-04-02T17:00:00,Molise,5,11
2020-04-02T17:00:00,P.A. Bolzano,61,129
2020-04-02T17:00:00,P.A. Trento,133,187
2020-04-02T17:00:00,Piemonte,558,983
2020-04-02T17:00:00,Puglia,131,144
2020-04-02T17:00:00,Sardegna,49,40
2020-04-02T17:00:00,Sicilia,73,93
2020-04-02T17:00:00,Toscana,406,268
2020-04-02T17:00:00,Umbria,33,38
2020-04-02T17:00:00,Valle d'Aosta,37,63
2020-04-02T17:00:00,Veneto,486,532
2020-04-03T17:00:00,Abruzzo,66,146
2020-04-03T17:00:00,Basilicata,15,11
2020-04-03T17:00:00,Calabria,42,45
2020-04-03T17:00:00,Campania,221,181
2020-04-03T17:00:00,Emilia-Romagna,599,1902
2020-04-03T17:00:00,Friuli Venezia Giulia,80,136
2020-04-03T17:00:00,Lazio,167,199
2020-04-03T17:00:00,Liguria,183,519
2020-04-03T17:00:00,Lombardia,1455,8311
2020-04-03T17:00:00,Marche,132,557
2020-04-03T17:00:00,Molise,11,11
2020-04-03T17:00:00,P.A. Bolzano,80,139
2020-04-03T17:00:00,P.A. Trento,106,204
2020-04-03T17:00:00,Piemonte,543,1043
2020-04-03T17:00:00,Puglia,105,164
2020-04-03T17:00:00,Sardegna,31,41
2020-04-03T17:00:00,Sicilia,68,101
2020-04-03T17:00:00,Toscana,226,290
2020-04-03T17:00:00,Umbria,51,39
2020-04-03T17:00:00,Valle d'Aosta,51,70
2020-04-03T17:00:00,Veneto,353,572
2020-04-04T17:00:00,Abruzzo,65,153
2020-04-04T17:00:00,Basilicata,3,11
2020-04-04T17:00:00,Calabria,8,49
2020-04-04T17:00:00,Campania,151,186
2020-04-04T17:00:00,Emilia-Romagna,608,1977
2020-04-04T17:00:00,Friuli Venezia Giulia,107,145
2020-04-04T17:00:00,Lazio,157,212
2020-04-04T17:00:00,Liguria,238,542
2020-04-04T17:00:00,Lombardia,1598,8656
2020-04-04T17:00:00,Marche,111,574
2020-04-04T17:00:00,Molise,30,11
2020-04-04T17:00:00,P.A. Bolzano,33,146
2020-04-04T17:00:00,P.A. Trento,111,210
2020-04-04T17:00:00,Piemonte,813,1128
2020-04-04T17:00:00,Puglia,58,173
2020-04-04T17:00:00,Sardegna,49,41
2020-04-04T17:00:00,Sicilia,73,111
2020-04-04T17:00:00,Toscana,172,307
2020-04-04T17:00:00,Umbria,31,41
2020-04-04T17:00:00,Valle d'Aosta,29,82
2020-04-04T17:00:00,Veneto,360,607
2020-04-05T17:00:00,Abruzzo,75,158
2020-04-05T17:00:00,Basilicata,14,13
2020-04-05T17:00:00,Calabria,54,56
2020-04-05T17:00:00,Campania,132,189
2020-04-05T17:00:00,Emilia-Romagna,549,2051
2020-04-05T17:00:00,Friuli Venezia Giulia,62,154
2020-04-05T17:00:00,Lazio,123,219
2020-04-05T17:00:00,Liguria,246,556
2020-04-05T17:00:00,Lombardia,1337,8905
2020-04-05T17:00:00,Marche,123,599
2020-04-05T17:00:00,Molise,18,13
2020-04-05T17:00:00,P.A. Bolzano,52,158
2020-04-05T17:00:00,P.A. Trento,65,217
2020-04-05T17:00:00,Piemonte,653,1168
2020-04-05T17:00:00,Puglia,77,182
2020-04-05T17:00:00,Sardegna,33,43
2020-04-05T17:00:00,Sicilia,62,116
2020-04-05T17:00:00,Toscana,176,325
2020-04-05T17:00:00,Umbria,29,43
2020-04-05T17:00:00,Valle d'Aosta,34,91
2020-04-05T17:00:00,Veneto,402,631
2020-04-06T17:00:00,Abruzzo,18,169
2020-04-06T17:00:00,Basilicata,9,13
2020-04-06T17:00:00,Calabria,22,58
2020-04-06T17:00:00,Campania,98,204
2020-04-06T17:00:00,Emilia-Romagna,467,2108
2020-04-06T17:00:00,Friuli Venezia Giulia,55,158
2020-04-06T17:00:00,Lazio,151,229
2020-04-06T17:00:00,Liguria,100,595
2020-04-06T17:00:00,Lombardia,1079,9202
2020-04-06T17:00:00,Marche,150,612
2020-04-06T17:00:00,Molise,0,13
2020-04-06T17:00:00,P.A. Bolzano,78,164
2020-04-06T17:00:00,P.A. Trento,63,230
2020-04-06T17:00:00,Piemonte,562,1251
2020-04-06T17:00:00,Puglia,127,195
2020-04-06T17:00:00,Sardegna,15,47
2020-04-06T17:00:00,Sicilia,52,123
2020-04-06T17:00:00,Toscana,154,350
2020-04-06T17:00:00,Umbria,14,44
2020-04-06T17:00:00,Valle d'Aosta,23,96
2020-04-06T17:00:00,Veneto,362,662
2020-04-07T17:00:00,Abruzzo,78,172
2020-04-07T17:00:00,Basilicata,4,14
2020-04-07T17:00:00,Calabria,16,60
2020-04-07T17:00:00,Campania,90,216
2020-04-07T17:00:00,Emilia-Romagna,269,2180
2020-04-07T17:00:00,Friuli Venezia Giulia,50,164
2020-04-07T17:00:00,Lazio,118,238
2020-04-07T17:00:00,Liguria,208,620
2020-04-07T17:00:00,Lombardia,791,9484
2020-04-07T17:00:00,Marche,96,630
2020-04-07T17:00:00,Molise,0,13
2020-04-07T17:00:00,P.A. Bolzano,89,174
2020-04-07T17:00:00,P.A. Trento,128,244
2020-04-07T17:00:00,Piemonte,419,1319
2020-04-07T17:00:00,Puglia,70,209
2020-04-07T17:00:00,Sardegna,13,52
2020-04-07T17:00:00,Sicilia,51,125
2020-04-07T17:00:00,Toscana,172,369
2020-04-07T17:00:00,Umbria,10,49
2020-04-07T17:00:00,Valle d'Aosta,30,100
2020-04-07T17:00:00,Veneto,337,695
2020-04-08T17:00:00,Abruzzo,60,179
2020-04-08T17:00:00,Basilicata,6,14
2020-04-08T17:00:00,Calabria,26,60
2020-04-08T17:00:00,Campania,120,221
2020-04-08T17:00:00,Emilia-Romagna,409,2234
2020-04-08T17:00:00,Friuli Venezia Giulia,65,169
2020-04-08T17:00:00,Lazio,117,244
2020-04-08T17:00:00,Liguria,149,654
2020-04-08T17:00:00,Lombardia,1089,9722
2020-04-08T17:00:00,Marche,149,652
2020-04-08T17:00:00,Molise,2,13
2020-04-08T17:00:00,P.A. Bolzano,24,183
2020-04-08T17:00:00,P.A. Trento,126,255
2020-04-08T17:00:00,Piemonte,540,1378
2020-04-08T17:00:00,Puglia,120,219
2020-04-08T17:00:00,Sardegna,40,59
2020-04-08T17:00:00,Sicilia,62,133
2020-04-08T17:00:00,Toscana,206,392
2020-04-08T17:00:00,Umbria,26,50
2020-04-08T17:00:00,Valle d'Aosta,15,102
2020-04-08T17:00:00,Veneto,485,736
2020-04-09T17:00:00,Abruzzo,72,194
2020-04-09T17:00:00,Basilicata,6,15
2020-04-09T17:00:00,Calabria,15,61
2020-04-09T17:00:00,Campania,76,227
2020-04-09T17:00:00,Emilia-Romagna,443,2316
2020-04-09T17:00:00,Friuli Venezia Giulia,81,171
2020-04-09T17:00:00,Lazio,163,253
2020-04-09T17:00:00,Liguria,114,682
2020-04-09T17:00:00,Lombardia,1388,10022
2020-04-09T17:00:00,Marche,96,669
2020-04-09T17:00:00,Molise,8,13
2020-04-09T17:00:00,P.A. Bolzano,68,187
2020-04-09T17:00:00,P.A. Trento,106,268
2020-04-09T17:00:00,Piemonte,639,1454
2020-04-09T17:00:00,Puglia,82,225
2020-04-09T17:00:00,Sardegna,51,64
2020-04-09T17:00:00,Sicilia,73,138
2020-04-09T17:00:00,Toscana,173,408
2020-04-09T17:00:00,Umbria,9,51
2020-04-09T17:00:00,Valle d'Aosta,18,105
2020-04-09T17:00:00,Veneto,523,756
2020-04-10T17:00:00,Abruzzo,83,198
2020-04-10T17:00:00,Basilicata,5,15
2020-04-10T17:00:00,Calabria,27,65
2020-04-10T17:00:00,Campania,98,231
2020-04-10T17:00:00,Emilia-Romagna,451,2397
2020-04-10T17:00:00,Friuli Venezia Giulia,50,179
2020-04-10T17:00:00,Lazio,154,263
2020-04-10T17:00:00,Liguria,171,709
2020-04-10T17:00:00,Lombardia,1246,10238
2020-04-10T17:00:00,Marche,129,682
2020-04-10T17:00:00,Molise,9,13
2020-04-10T17:00:00,P.A. Bolzano,52,191
2020-04-10T17:00:00,P.A. Trento,108,275
2020-04-10T17:00:00,Piemonte,490,1532
2020-04-10T17:00:00,Puglia,93,238
2020-04-10T17:00:00,Sardegna,37,69
2020-04-10T17:00:00,Sicilia,70,148
2020-04-10T17:00:00,Toscana,175,454
2020-04-10T17:00:00,Umbria,4,52
2020-04-10T17:00:00,Valle d'Aosta,11,107
2020-04-10T17:00:00,Veneto,488,793
2020-04-11T17:00:00,Abruzzo,106,206
2020-04-11T17:00:00,Basilicata,4,17
2020-04-11T17:00:00,Calabria,14,66
2020-04-11T17:00:00,Campania,75,238
2020-04-11T17:00:00,Emilia-Romagna,507,2481
2020-04-11T17:00:00,Friuli Venezia Giulia,44,185
2020-04-11T17:00:00,Lazio,140,273
2020-04-11T17:00:00,Liguria,185,734
2020-04-11T17:00:00,Lombardia,1544,10511
2020-04-11T17:00:00,Marche,127,689
2020-04-11T17:00:00,Molise,3,14
2020-04-11T17:00:00,P.A. Bolzano,2,200
2020-04-11T17:00:00,P.A. Trento,154,284
2020-04-11T17:00:00,Piemonte,996,1633
2020-04-11T17:00:00,Puglia,95,253
2020-04-11T17:00:00,Sardegna,28,73
2020-04-11T17:00:00,Sicilia,62,154
2020-04-11T17:00:00,Toscana,231,467
2020-04-11T17:00:00,Umbria,7,52
2020-04-11T17:00:00,Valle d'Aosta,23,107
2020-04-11T17:00:00,Veneto,347,831
2020-04-12T17:00:00,Abruzzo,40,212
2020-04-12T17:00:00,Basilicata,3,18
2020-04-12T17:00:00,Calabria,8,66
2020-04-12T17:00:00,Campania,87,242
2020-04-12T17:00:00,Emilia-Romagna,463,2564
2020-04-12T17:00:00,Friuli Venezia Giulia,38,195
2020-04-12T17:00:00,Lazio,122,279
2020-04-12T17:00:00,Liguria,118,749
2020-04-12T17:00:00,Lombardia,1460,10621
2020-04-12T17:00:00,Marche,92,700
2020-04-12T17:00:00,Molise,11,15
2020-04-12T17:00:00,P.A. Bolzano,141,205
2020-04-12T17:00:00,P.A. Trento,83,293
2020-04-12T17:00:00,Piemonte,652,1729
2020-04-12T17:00:00,Puglia,85,260
2020-04-12T17:00:00,Sardegna,22,73
2020-04-12T17:00:00,Sicilia,52,163
2020-04-12T17:00:00,Toscana,277,495
2020-04-12T17:00:00,Umbria,10,52
2020-04-12T17:00:00,Valle d'Aosta,19,112
2020-04-12T17:00:00,Veneto,309,856
2020-04-13T17:00:00,Abruzzo,53,224
2020-04-13T17:00:00,Basilicata,4,18
2020-04-13T17:00:00,Calabria,5,67
2020-04-13T17:00:00,Campania,66,248
2020-04-13T17:00:00,Emilia-Romagna,342,2615
2020-04-13T17:00:00,Friuli Venezia Giulia,51,202
2020-04-13T17:00:00,Lazio,123,284
2020-04-13T17:00:00,Liguria,102,760
2020-04-13T17:00:00,Lombardia,1262,10901
2020-04-13T17:00:00,Marche,78,713
2020-04-13T17:00:00,Molise,0,15
2020-04-13T17:00:00,P.A. Bolzano,51,212
2020-04-13T17:00:00,P.A. Trento,73,300
2020-04-13T17:00:00,Piemonte,474,1826
2020-04-13T17:00:00,Puglia,76,267
2020-04-13T17:00:00,Sardegna,15,75
2020-04-13T17:00:00,Sicilia,42,171
2020-04-13T17:00:00,Toscana,155,518
2020-04-13T17:00:00,Umbria,1,52
2020-04-13T17:00:00,Valle d'Aosta,6,115
2020-04-13T17:00:00,Veneto,174,882
2020-04-14T17:00:00,Abruzzo,32,232
2020-04-14T17:00:00,Basilicata,0,19
2020-04-14T17:00:00,Calabria,28,68
2020-04-14T17:00:00,Campania,99,260
2020-04-14T17:00:00,Emilia-Romagna,312,2705
2020-04-14T17:00:00,Friuli Venezia Giulia,38,206
2020-04-14T17:00:00,Lazio,143,300
2020-04-14T17:00:00,Liguria,212,793
2020-04-14T17:00:00,Lombardia,1012,11142
2020-04-14T17:00:00,Marche,45,728
2020-04-14T17:00:00,Molise,0,15
2020-04-14T17:00:00,P.A. Bolzano,35,214
2020-04-14T17:00:00,P.A. Trento,15,310
2020-04-14T17:00:00,Piemonte,556,1927
2020-04-14T17:00:00,Puglia,53,278
2020-04-14T17:00:00,Sardegna,10,80
2020-04-14T17:00:00,Sicilia,43,175
2020-04-14T17:00:00,Toscana,137,538
2020-04-14T17:00:00,Umbria,1,53
2020-04-14T17:00:00,Valle d'Aosta,20,118
2020-04-14T17:00:00,Veneto,181,906
2020-04-15T17:00:00,Abruzzo,29,240
2020-04-15T17:00:00,Basilicata,1,21
2020-04-15T17:00:00,Calabria,15,71
2020-04-15T17:00:00,Campania,38,278
2020-04-15T17:00:00,Emilia-Romagna,277,2788
2020-04-15T17:00:00,Friuli Venezia Giulia,24,212
2020-04-15T17:00:00,Lazio,121,311
2020-04-15T17:00:00,Liguria,128,807
2020-04-15T17:00:00,Lombardia,827,11377
2020-04-15T17:00:00,Marche,77,746
2020-04-15T17:00:00,Molise,6,15
2020-04-15T17:00:00,P.A. Bolzano,40,223
2020-04-15T17:00:00,P.A. Trento,79,318
2020-04-15T17:00:00,Piemonte,539,2015
2020-04-15T17:00:00,Puglia,66,288
2020-04-15T17:00:00,Sardegna,23,83
2020-04-15T17:00:00,Sicilia,34,181
2020-04-15T17:00:00,Toscana,139,556
2020-04-15T17:00:00,Umbria,1,54
2020-04-15T17:00:00,Valle d'Aosta,11,121
2020-04-15T17:00:00,Veneto,192,940
2020-04-16T17:00:00,Abruzzo,72,243
2020-04-16T17:00:00,Basilicata,16,22
2020-04-16T17:00:00,Calabria,38,72
2020-04-16T17:00:00,Campania,80,286
2020-04-16T17:00:00,Emilia-Romagna,457,2843
2020-04-16T17:00:00,Friuli Venezia Giulia,72,217
2020-04-16T17:00:00,Lazio,148,316
2020-04-16T17:00:00,Liguria,103,828
2020-04-16T17:00:00,Lombardia,941,11608
2020-04-16T17:00:00,Marche,79,764
2020-04-16T17:00:00,Molise,0,16
2020-04-16T17:00:00,P.A. Bolzano,43,225
2020-04-16T17:00:00,P.A. Trento,74,322
2020-04-16T17:00:00,Piemonte,879,2094
2020-04-16T17:00:00,Puglia,74,299
2020-04-16T17:00:00,Sardegna,3,85
2020-04-16T17:00:00,Sicilia,44,187
2020-04-16T17:00:00,Toscana,277,585
2020-04-16T17:00:00,Umbria,7,55
2020-04-16T17:00:00,Valle d'Aosta,13,122
2020-04-16T17:00:00,Veneto,366,981
2020-04-17T17:00:00,Abruzzo,97,246
2020-04-17T17:00:00,Basilicata,1,22
2020-04-17T17:00:00,Calabria,-18,73
2020-04-17T17:00:00,Campania,64,293
2020-04-17T17:00:00,Emilia-Romagna,348,2903
2020-04-17T17:00:00,Friuli Venezia Giulia,59,220
2020-04-17T17:00:00,Lazio,144,332
2020-04-17T17:00:00,Liguria,149,866
2020-04-17T17:00:00,Lombardia,1041,11851
2020-04-17T17:00:00,Marche,86,785
2020-04-17T17:00:00,Molise,6,16
2020-04-17T17:00:00,P.A. Bolzano,29,234
2020-04-17T17:00:00,P.A. Trento,82,342
2020-04-17T17:00:00,Piemonte,695,2171
2020-04-17T17:00:00,Puglia,69,307
2020-04-17T17:00:00,Sardegna,14,86
2020-04-17T17:00:00,Sicilia,46,190
2020-04-17T17:00:00,Toscana,167,602
2020-04-17T17:00:00,Umbria,8,57
2020-04-17T17:00:00,Valle d'Aosta,22,123
2020-04-17T17:00:00,Veneto,384,1026
2020-04-18T17:00:00,Abruzzo,44,253
2020-04-18T17:00:00,Basilicata,2,23
2020-04-18T17:00:00,Calabria,20,73
2020-04-18T17:00:00,Campania,37,300
2020-04-18T17:00:00,Emilia-Romagna,350,2965
2020-04-18T17:00:00,Friuli Venezia Giulia,56,222
2020-04-18T17:00:00,Lazio,144,340
2020-04-18T17:00:00,Liguria,113,897
2020-04-18T17:00:00,Lombardia,1246,12050
2020-04-18T17:00:00,Marche,53,795
2020-04-18T17:00:00,Molise,0,16
2020-04-18T17:00:00,P.A. Bolzano,29,239
2020-04-18T17:00:00,P.A. Trento,55,348
2020-04-18T17:00:00,Piemonte,661,2252
2020-04-18T17:00:00,Puglia,82,314
2020-04-18T17:00:00,Sardegna,20,86
2020-04-18T17:00:00,Sicilia,47,196
2020-04-18T17:00:00,Toscana,127,618
2020-04-18T17:00:00,Umbria,7,57
2020-04-18T17:00:00,Valle d'Aosta,80,124
2020-04-18T17:00:00,Veneto,318,1059
2020-04-19T17:00:00,Abruzzo,34,258
2020-04-19T17:00:00,Basilicata,3,24
2020-04-19T17:00:00,Calabria,24,75
2020-04-19T17:00:00,Campania,41,304
2020-04-19T17:00:00,Emilia-Romagna,376,3023
2020-04-19T17:00:00,Friuli Venezia Giulia,14,225
2020-04-19T17:00:00,Lazio,87,341
2020-04-19T17:00:00,Liguria,227,928
2020-04-19T17:00:00,Lombardia,855,12213
2020-04-19T17:00:00,Marche,48,807
2020-04-19T17:00:00,Molise,10,17
2020-04-19T17:00:00,P.A. Bolzano,55,245
2020-04-19T17:00:00,P.A. Trento,101,360
2020-04-19T17:00:00,Piemonte,593,2331
2020-04-19T17:00:00,Puglia,120,316
2020-04-19T17:00:00,Sardegna,17,86
2020-04-19T17:00:00,Sicilia,45,200
2020-04-19T17:00:00,Toscana,135,637
2020-04-19T17:00:00,Umbria,4,58
2020-04-19T17:00:00,Valle d'Aosta,15,125
2020-04-19T17:00:00,Veneto,243,1087
2020-04-20T17:00:00,Abruzzo,91,263
2020-04-20T17:00:00,Basilicata,0,24
2020-04-20T17:00:00,Calabria,3,75
2020-04-20T17:00:00,Campania,45,309
2020-04-20T17:00:00,Emilia-Romagna,307,3079
2020-04-20T17:00:00,Friuli Venezia Giulia,30,239
2020-04-20T17:00:00,Lazio,60,349
2020-04-20T17:00:00,Liguria,141,957
2020-04-20T17:00:00,Lombardia,735,12376
