Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Tirol,24/11/2020,Austria,715,12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,25/11/2020,Austria,604,12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,26/11/2020,Austria,507,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,27/11/2020,Austria,501,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,28/11/2020,Austria,280,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,29/11/2020,Austria,145,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,30/11/2020,Austria,433,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,01/12/2020,Austria,293,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,02/12/2020,Austria,365,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,03/12/2020,Austria,325,8,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,04/12/2020,Austria,300,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,05/12/2020,Austria,437,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,06/12/2020,Austria,260,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,07/12/2020,Austria,187,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,08/12/2020,Austria,226,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,09/12/2020,Austria,239,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,10/12/2020,Austria,199,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,11/12/2020,Austria,174,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,12/12/2020,Austria,228,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,13/12/2020,Austria,161,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,14/12/2020,Austria,226,10,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,15/12/2020,Austria,200,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,16/12/2020,Austria,190,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,17/12/2020,Austria,168,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,18/12/2020,Austria,178,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,19/12/2020,Austria,129,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,20/12/2020,Austria,133,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,21/12/2020,Austria,224,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,22/12/2020,Austria,218,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Tirol,23/12/2020,Austria,196,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,1
Tirol,24/12/2020,Austria,139,3,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Tirol,25/12/2020,Austria,134,1,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Tirol,26/12/2020,Austria,68,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,27/12/2020,Austria,191,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,28/12/2020,Austria,193,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,29/12/2020,Austria,245,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,30/12/2020,Austria,142,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,31/12/2020,Austria,183,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,01/01/2021,Austria,222,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,02/01/2021,Austria,180,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,03/01/2021,Austria,129,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,04/01/2021,Austria,196,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,05/01/2021,Austria,170,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Tirol,06/01/2021,Austria,195,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,07/01/2021,Austria,152,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,08/01/2021,Austria,180,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,09/01/2021,Austria,126,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,10/01/2021,Austria,84,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,11/01/2021,Austria,80,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,12/01/2021,Austria,157,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,13/01/2021,Austria,114,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,14/01/2021,Austria,103,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,15/01/2021,Austria,88,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,16/01/2021,Austria,161,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,17/01/2021,Austria,80,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,18/01/2021,Austria,122,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,19/01/2021,Austria,129,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,20/01/2021,Austria,115,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,21/01/2021,Austria,134,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Tirol,22/01/2021,Austria,41,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,01/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,02/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,03/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,04/08/2020,Austria,1,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,05/08/2020,Austria,7,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,06/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,07/08/2020,Austria,5,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,08/08/2020,Austria,5,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,09/08/2020,Austria,5,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,10/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,11/08/2020,Austria,5,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,12/08/2020,Austria,6,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,13/08/2020,Austria,26,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,14/08/2020,Austria,28,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,15/08/2020,Austria,8,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,16/08/2020,Austria,8,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,17/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,18/08/2020,Austria,6,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,19/08/2020,Austria,6,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,20/08/2020,Austria,7,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,21/08/2020,Austria,5,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,22/08/2020,Austria,7,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,23/08/2020,Austria,4,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,24/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,25/08/2020,Austria,3,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,26/08/2020,Austria,7,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,27/08/2020,Austria,6,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,28/08/2020,Austria,5,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,29/08/2020,Austria,0,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,30/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,31/08/2020,Austria,2,0,1250,1000,1250,0,1250,1000,1250,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,01/09/2020,Austria,2,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,02/09/2020,Austria,3,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,03/09/2020,Austria,2,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,04/09/2020,Austria,1,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,05/09/2020,Austria,2,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,06/09/2020,Austria,4,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,07/09/2020,Austria,5,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,08/09/2020,Austria,6,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,09/09/2020,Austria,5,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,10/09/2020,Austria,7,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,11/09/2020,Austria,3,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,12/09/2020,Austria,10,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,13/09/2020,Austria,7,0,10000,5000,10000,0,10000,5000,10000,0,2,0,0,0,0,0,0,1,1,1
Karnten/Carinthia,14/09/2020,Austria,7,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,15/09/2020,Austria,8,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,16/09/2020,Austria,13,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,17/09/2020,Austria,10,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,18/09/2020,Austria,7,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,19/09/2020,Austria,15,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,20/09/2020,Austria,13,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,21/09/2020,Austria,7,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,22/09/2020,Austria,14,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,23/09/2020,Austria,17,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,24/09/2020,Austria,22,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,25/09/2020,Austria,14,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,26/09/2020,Austria,19,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,27/09/2020,Austria,7,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,28/09/2020,Austria,17,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,29/09/2020,Austria,23,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,30/09/2020,Austria,9,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,1
Karnten/Carinthia,01/10/2020,Austria,19,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,02/10/2020,Austria,19,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,03/10/2020,Austria,20,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,04/10/2020,Austria,13,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,05/10/2020,Austria,16,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,06/10/2020,Austria,18,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,07/10/2020,Austria,29,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,08/10/2020,Austria,25,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,09/10/2020,Austria,44,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,10/10/2020,Austria,42,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,11/10/2020,Austria,31,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,12/10/2020,Austria,33,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,13/10/2020,Austria,51,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,14/10/2020,Austria,39,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,15/10/2020,Austria,35,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,16/10/2020,Austria,36,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,17/10/2020,Austria,59,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,18/10/2020,Austria,40,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,19/10/2020,Austria,31,1,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,20/10/2020,Austria,50,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,21/10/2020,Austria,66,1,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,22/10/2020,Austria,113,0,3000,1500,500,0,3000,1500,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,23/10/2020,Austria,64,1,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,24/10/2020,Austria,63,0,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,25/10/2020,Austria,48,0,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,26/10/2020,Austria,97,1,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,27/10/2020,Austria,116,2,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,1,1,0
Karnten/Carinthia,28/10/2020,Austria,195,4,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,1,1,0
Karnten/Carinthia,29/10/2020,Austria,202,3,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,1,1,0
Karnten/Carinthia,30/10/2020,Austria,215,2,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,1,1,0
Karnten/Carinthia,31/10/2020,Austria,234,3,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,1,1,0
Karnten/Carinthia,01/11/2020,Austria,85,1,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,1,1,0
Karnten/Carinthia,02/11/2020,Austria,222,3,1500,1000,500,0,1500,1000,500,0,3,0,0,0,0,0,0,0,0,0
Karnten/Carinthia,03/11/2020,Austria,248,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,04/11/2020,Austria,539,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,05/11/2020,Austria,309,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,06/11/2020,Austria,383,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,07/11/2020,Austria,190,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,08/11/2020,Austria,160,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,09/11/2020,Austria,245,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,10/11/2020,Austria,437,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,11/11/2020,Austria,846,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,12/11/2020,Austria,846,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,13/11/2020,Austria,620,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,14/11/2020,Austria,374,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,15/11/2020,Austria,188,16,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,16/11/2020,Austria,539,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,17/11/2020,Austria,608,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,18/11/2020,Austria,495,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,19/11/2020,Austria,475,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,20/11/2020,Austria,383,16,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,21/11/2020,Austria,596,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,22/11/2020,Austria,213,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,23/11/2020,Austria,304,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,24/11/2020,Austria,552,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,25/11/2020,Austria,372,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,26/11/2020,Austria,631,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,27/11/2020,Austria,385,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,28/11/2020,Austria,444,13,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,29/11/2020,Austria,177,19,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,30/11/2020,Austria,204,14,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,01/12/2020,Austria,355,14,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,02/12/2020,Austria,322,12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,03/12/2020,Austria,357,12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,04/12/2020,Austria,239,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,05/12/2020,Austria,201,17,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,06/12/2020,Austria,142,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Karnten/Carinthia,07/12/2020,Austria,254,12,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,08/12/2020,Austria,202,11,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,09/12/2020,Austria,205,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,10/12/2020,Austria,254,9,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,11/12/2020,Austria,226,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,12/12/2020,Austria,228,10,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,13/12/2020,Austria,224,10,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,14/12/2020,Austria,320,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,15/12/2020,Austria,235,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,16/12/2020,Austria,196,14,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,17/12/2020,Austria,173,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,18/12/2020,Austria,132,15,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,19/12/2020,Austria,137,10,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,20/12/2020,Austria,130,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,21/12/2020,Austria,204,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,22/12/2020,Austria,245,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,23/12/2020,Austria,281,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Karnten/Carinthia,24/12/2020,Austria,188,7,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Karnten/Carinthia,25/12/2020,Austria,99,6,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Karnten/Carinthia,26/12/2020,Austria,94,8,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,27/12/2020,Austria,95,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,28/12/2020,Austria,182,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,29/12/2020,Austria,222,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,30/12/2020,Austria,243,13,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,31/12/2020,Austria,168,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,01/01/2021,Austria,134,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,02/01/2021,Austria,166,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,03/01/2021,Austria,144,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,04/01/2021,Austria,234,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,05/01/2021,Austria,296,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Karnten/Carinthia,06/01/2021,Austria,176,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
